trade_number,direction,entry_time,entry_price,exit_time,exit_price,duration_minutes,stop_loss,profit_target,position_size,gross_pnl,net_pnl,pnl_percentage,transaction_costs,is_winner,exit_reason,triggered_by,risk_amount,reward_amount,position_high,position_low,baseline_before,baseline_after,cumulative_pnl,running_win_rate,entry_time_str,exit_time_str,account_balance_before,account_balance_after
1152,SHORT,2008-10-07 14:30:00,1029.65,2008-10-07 14:35:00,1029.03,5.00,1031.19,1029.03,1.02,12.62,7.62,1.52,5.00,True,PROFIT_TARGET,LOW 1028.02 <= TARGET 1029.03,31.56,12.62,1033.79,1028.02,1031.71,1029.03,-8414.32,69.36,10/07 14:30,10/07 14:35,1578.05,1585.68
1153,LONG,2008-10-07 14:35:00,1029.48,2008-10-07 14:40:00,1030.10,5.00,1027.94,1030.10,1.03,12.69,7.69,1.54,5.00,True,PROFIT_TARGET,HIGH 1033.11 >= TARGET 1030.10,31.71,12.69,1033.11,1026.32,1029.03,1030.10,-8406.64,69.38,10/07 14:35,10/07 14:40,1585.68,1593.36
1154,SHORT,2008-10-07 14:40:00,1027.31,2008-10-07 14:45:00,1026.69,5.00,1028.85,1026.69,1.03,12.75,7.75,1.55,5.00,True,PROFIT_TARGET,LOW 1023.28 <= TARGET 1026.69,31.87,12.75,1030.83,1023.28,1030.10,1026.69,-8398.89,69.41,10/07 14:40,10/07 14:45,1593.36,1601.11
1155,LONG,2008-10-07 14:45:00,1028.95,2008-10-07 14:50:00,1029.57,5.00,1027.41,1029.57,1.04,12.81,7.81,1.56,5.00,True,PROFIT_TARGET,HIGH 1029.64 >= TARGET 1029.57,32.02,12.81,1029.64,1024.96,1026.69,1029.57,-8391.08,69.44,10/07 14:45,10/07 14:50,1601.11,1608.92
1156,SHORT,2008-10-07 14:50:00,1025.35,2008-10-07 14:55:00,1024.73,5.00,1026.89,1024.73,1.05,12.87,7.87,1.57,5.00,True,PROFIT_TARGET,LOW 1021.81 <= TARGET 1024.73,32.18,12.87,1025.35,1021.81,1029.57,1024.73,-8383.21,69.46,10/07 14:50,10/07 14:55,1608.92,1616.79
1157,SHORT,2008-10-07 14:55:00,1022.60,2008-10-07 15:00:00,1021.99,5.00,1024.13,1021.99,1.05,12.93,7.93,1.59,5.00,True,PROFIT_TARGET,LOW 1019.83 <= TARGET 1021.99,32.34,12.93,1022.60,1019.83,1024.73,1021.99,-8375.28,69.49,10/07 14:55,10/07 15:00,1616.79,1624.72
1158,SHORT,2008-10-07 15:00:00,1020.97,2008-10-07 15:05:00,1020.36,5.00,1022.50,1020.36,1.06,13.00,8.00,1.60,5.00,True,PROFIT_TARGET,LOW 1016.45 <= TARGET 1020.36,32.49,13.00,1021.19,1016.45,1021.99,1020.36,-8367.28,69.52,10/07 15:00,10/07 15:05,1624.72,1632.72
1159,SHORT,2008-10-07 15:05:00,1018.86,2008-10-07 15:10:00,1020.39,5.00,1020.39,1018.25,1.07,-32.65,-37.65,-7.53,5.00,False,STOP_LOSS,HIGH 1023.70 >= STOP 1020.39,32.65,13.06,1023.70,1018.32,1020.36,1020.39,-8404.93,69.46,10/07 15:05,10/07 15:10,1632.72,1595.07
1160,SHORT,2008-10-07 15:15:00,1014.57,2008-10-07 15:20:00,1013.96,5.00,1016.09,1013.96,1.05,12.76,7.76,1.55,5.00,True,PROFIT_TARGET,LOW 1009.53 <= TARGET 1013.96,31.90,12.76,1016.34,1009.53,1020.39,1013.96,-8397.17,69.48,10/07 15:15,10/07 15:20,1595.07,1602.83
1161,SHORT,2008-10-07 15:20:00,1009.53,2008-10-07 15:25:00,1008.92,5.00,1011.04,1008.92,1.06,12.82,7.82,1.56,5.00,True,PROFIT_TARGET,LOW 1008.81 <= TARGET 1008.92,32.06,12.82,1015.47,1008.81,1013.96,1008.92,-8389.35,69.51,10/07 15:20,10/07 15:25,1602.83,1610.65
1162,LONG,2008-10-07 15:25:00,1015.47,2008-10-07 15:30:00,1016.08,5.00,1013.95,1016.08,1.06,12.89,7.89,1.58,5.00,True,PROFIT_TARGET,HIGH 1019.34 >= TARGET 1016.08,32.21,12.89,1019.34,1013.72,1008.92,1016.08,-8381.46,69.54,10/07 15:25,10/07 15:30,1610.65,1618.54
1163,LONG,2008-10-07 15:30:00,1016.61,2008-10-07 15:35:00,1015.09,5.00,1015.09,1017.22,1.06,-32.37,-37.37,-7.47,5.00,False,STOP_LOSS,LOW 1012.08 <= STOP 1015.09,32.37,12.95,1016.75,1012.08,1016.08,1015.09,-8418.84,69.48,10/07 15:30,10/07 15:35,1618.54,1581.16
1164,SHORT,2008-10-07 15:35:00,1012.08,2008-10-07 15:40:00,1011.47,5.00,1013.60,1011.47,1.04,12.65,7.65,1.53,5.00,True,PROFIT_TARGET,LOW 1007.55 <= TARGET 1011.47,31.62,12.65,1012.08,1007.55,1015.09,1011.47,-8411.19,69.50,10/07 15:35,10/07 15:40,1581.16,1588.81
1165,SHORT,2008-10-07 15:40:00,1007.55,2008-10-07 15:45:00,1006.95,5.00,1009.06,1006.95,1.05,12.71,7.71,1.54,5.00,True,PROFIT_TARGET,LOW 1002.02 <= TARGET 1006.95,31.78,12.71,1007.55,1002.02,1011.47,1006.95,-8403.48,69.53,10/07 15:40,10/07 15:45,1588.81,1596.52
1166,SHORT,2008-10-07 15:45:00,1002.65,2008-10-07 15:50:00,1002.05,5.00,1004.15,1002.05,1.06,12.77,7.77,1.55,5.00,True,PROFIT_TARGET,LOW 1001.04 <= TARGET 1002.05,31.93,12.77,1006.49,1001.04,1006.95,1002.05,-8395.70,69.55,10/07 15:45,10/07 15:50,1596.52,1604.30
1167,LONG,2008-10-07 15:50:00,1003.10,2008-10-07 15:55:00,1003.70,5.00,1001.60,1003.70,1.07,12.83,7.83,1.57,5.00,True,PROFIT_TARGET,HIGH 1003.80 >= TARGET 1003.70,32.09,12.83,1003.80,996.61,1002.05,1003.70,-8387.87,69.58,10/07 15:50,10/07 15:55,1604.30,1612.13
1168,SHORT,2008-10-07 15:55:00,997.88,2008-10-07 16:00:00,996.53,5.00,999.38,997.28,1.08,29.08,24.08,4.82,5.00,True,END_OF_SESSION,Session end at 16:00 - position forced closed,32.24,12.90,997.88,997.88,1003.70,996.53,-8363.79,69.61,10/07 15:55,10/07 16:00,1612.13,1636.21
1169,LONG,2008-10-08 10:00:00,1019.66,2008-10-08 10:05:00,1018.13,5.00,1018.13,1020.27,1.07,-32.72,-37.72,-7.54,5.00,False,STOP_LOSS,LOW 1008.52 <= STOP 1018.13,32.72,13.09,1019.66,1008.52,996.53,1018.13,-8401.51,69.55,10/08 10:00,10/08 10:05,1636.21,1598.49
1170,SHORT,2008-10-08 10:05:00,1008.52,2008-10-08 10:10:00,1010.03,5.00,1010.03,1007.91,1.06,-31.97,-36.97,-7.39,5.00,False,STOP_LOSS,HIGH 1013.94 >= STOP 1010.03,31.97,12.79,1013.94,1008.52,1018.13,1010.03,-8438.48,69.49,10/08 10:05,10/08 10:10,1598.49,1561.52
1171,LONG,2008-10-08 10:10:00,1013.27,2008-10-08 10:15:00,1011.75,5.00,1011.75,1013.88,1.03,-31.23,-36.23,-7.25,5.00,False,STOP_LOSS,LOW 1000.73 <= STOP 1011.75,31.23,12.49,1013.27,1000.73,1010.03,1011.75,-8474.71,69.43,10/08 10:10,10/08 10:15,1561.52,1525.29
1172,SHORT,2008-10-08 10:15:00,1000.73,2008-10-08 10:20:00,1000.13,5.00,1002.23,1000.13,1.02,12.20,7.20,1.44,5.00,True,PROFIT_TARGET,LOW 993.72 <= TARGET 1000.13,30.51,12.20,1001.09,993.72,1011.75,1000.13,-8467.51,69.45,10/08 10:15,10/08 10:20,1525.29,1532.49
1173,LONG,2008-10-08 10:20:00,1001.09,2008-10-08 10:25:00,1001.69,5.00,999.59,1001.69,1.02,12.26,7.26,1.45,5.00,True,PROFIT_TARGET,HIGH 1002.55 >= TARGET 1001.69,30.65,12.26,1002.55,992.43,1000.13,1001.69,-8460.25,69.48,10/08 10:20,10/08 10:25,1532.49,1539.75
1174,SHORT,2008-10-08 10:25:00,996.60,2008-10-08 10:30:00,996.00,5.00,998.09,996.00,1.03,12.32,7.32,1.46,5.00,True,PROFIT_TARGET,LOW 993.07 <= TARGET 996.00,30.79,12.32,1001.12,993.07,1001.69,996.00,-8452.93,69.51,10/08 10:25,10/08 10:30,1539.75,1547.07
1175,SHORT,2008-10-08 10:30:00,995.70,2008-10-08 10:35:00,995.10,5.00,997.19,995.10,1.04,12.38,7.38,1.48,5.00,True,PROFIT_TARGET,LOW 990.24 <= TARGET 995.10,30.94,12.38,997.51,990.24,996.00,995.10,-8445.56,69.53,10/08 10:30,10/08 10:35,1547.07,1554.44
1176,SHORT,2008-10-08 10:35:00,993.75,2008-10-08 10:40:00,993.15,5.00,995.24,993.15,1.04,12.44,7.44,1.49,5.00,True,PROFIT_TARGET,LOW 986.62 <= TARGET 993.15,31.09,12.44,996.77,986.62,995.10,993.15,-8438.12,69.56,10/08 10:35,10/08 10:40,1554.44,1561.88
1177,SHORT,2008-10-08 10:40:00,986.62,2008-10-08 10:45:00,986.03,5.00,988.10,986.03,1.06,12.50,7.50,1.50,5.00,True,PROFIT_TARGET,LOW 979.54 <= TARGET 986.03,31.24,12.50,986.62,979.54,993.15,986.03,-8430.63,69.58,10/08 10:40,10/08 10:45,1561.88,1569.37
1178,SHORT,2008-10-08 10:45:00,980.65,2008-10-08 10:50:00,982.12,5.00,982.12,980.06,1.07,-31.39,-36.39,-7.28,5.00,False,STOP_LOSS,HIGH 986.20 >= STOP 982.12,31.39,12.55,986.20,980.29,986.03,982.12,-8467.01,69.52,10/08 10:45,10/08 10:50,1569.37,1532.99
1179,LONG,2008-10-08 10:50:00,984.22,2008-10-08 10:55:00,984.81,5.00,982.74,984.81,1.04,12.26,7.26,1.45,5.00,True,PROFIT_TARGET,HIGH 992.37 >= TARGET 984.81,30.66,12.26,992.37,983.44,982.12,984.81,-8459.75,69.55,10/08 10:50,10/08 10:55,1532.99,1540.25
1180,LONG,2008-10-08 10:55:00,989.35,2008-10-08 11:00:00,987.87,5.00,987.87,989.94,1.04,-30.81,-35.81,-7.16,5.00,False,STOP_LOSS,LOW 982.00 <= STOP 987.87,30.81,12.32,989.35,982.00,984.81,987.87,-8495.55,69.49,10/08 10:55,10/08 11:00,1540.25,1504.45
1181,SHORT,2008-10-08 11:00:00,987.24,2008-10-08 11:05:00,986.65,5.00,988.72,986.65,1.02,12.04,7.04,1.41,5.00,True,PROFIT_TARGET,LOW 982.37 <= TARGET 986.65,30.09,12.04,988.09,982.37,987.87,986.65,-8488.52,69.52,10/08 11:00,10/08 11:05,1504.45,1511.48
1182,SHORT,2008-10-08 11:05:00,983.59,2008-10-08 11:10:00,983.00,5.00,985.07,983.00,1.02,12.09,7.09,1.42,5.00,True,PROFIT_TARGET,LOW 982.83 <= TARGET 983.00,30.23,12.09,987.11,982.83,986.65,983.00,-8481.43,69.54,10/08 11:05,10/08 11:10,1511.48,1518.57
1183,LONG,2008-10-08 11:10:00,985.01,2008-10-08 11:15:00,985.60,5.00,983.53,985.60,1.03,12.15,7.15,1.43,5.00,True,PROFIT_TARGET,HIGH 990.56 >= TARGET 985.60,30.37,12.15,990.56,985.01,983.00,985.60,-8474.28,69.57,10/08 11:10,10/08 11:15,1518.57,1525.72
1184,LONG,2008-10-08 11:15:00,990.56,2008-10-08 11:20:00,991.15,5.00,989.07,991.15,1.03,12.21,7.21,1.44,5.00,True,PROFIT_TARGET,HIGH 995.50 >= TARGET 991.15,30.51,12.21,995.50,990.56,985.60,991.15,-8467.07,69.59,10/08 11:15,10/08 11:20,1525.72,1532.93
1185,LONG,2008-10-08 11:20:00,995.50,2008-10-08 11:25:00,996.10,5.00,994.01,996.10,1.03,12.26,7.26,1.45,5.00,True,PROFIT_TARGET,HIGH 999.52 >= TARGET 996.10,30.66,12.26,999.52,993.27,991.15,996.10,-8459.81,69.62,10/08 11:20,10/08 11:25,1532.93,1540.19
1186,SHORT,2008-10-08 11:25:00,993.27,2008-10-08 11:30:00,992.67,5.00,994.76,992.67,1.03,12.32,7.32,1.46,5.00,True,PROFIT_TARGET,LOW 988.19 <= TARGET 992.67,30.80,12.32,993.64,988.19,996.10,992.67,-8452.49,69.65,10/08 11:25,10/08 11:30,1540.19,1547.51
1187,SHORT,2008-10-08 11:30:00,989.80,2008-10-08 11:35:00,989.21,5.00,991.28,989.21,1.04,12.38,7.38,1.48,5.00,True,PROFIT_TARGET,LOW 981.15 <= TARGET 989.21,30.95,12.38,989.80,981.15,992.67,989.21,-8445.11,69.67,10/08 11:30,10/08 11:35,1547.51,1554.89
1188,SHORT,2008-10-08 11:35:00,984.91,2008-10-08 11:40:00,984.32,5.00,986.39,984.32,1.05,12.44,7.44,1.49,5.00,True,PROFIT_TARGET,LOW 976.19 <= TARGET 984.32,31.10,12.44,986.60,976.19,989.21,984.32,-8437.67,69.70,10/08 11:35,10/08 11:40,1554.89,1562.33
1189,SHORT,2008-10-08 11:40:00,977.22,2008-10-08 11:45:00,976.63,5.00,978.69,976.63,1.07,12.50,7.50,1.50,5.00,True,PROFIT_TARGET,LOW 974.40 <= TARGET 976.63,31.25,12.50,981.61,974.40,984.32,976.63,-8430.17,69.72,10/08 11:40,10/08 11:45,1562.33,1569.83
1190,LONG,2008-10-08 11:45:00,980.57,2008-10-08 11:50:00,981.16,5.00,979.10,981.16,1.07,12.56,7.56,1.51,5.00,True,PROFIT_TARGET,HIGH 982.53 >= TARGET 981.16,31.40,12.56,982.53,979.07,976.63,981.16,-8422.61,69.75,10/08 11:45,10/08 11:50,1569.83,1577.39
1191,LONG,2008-10-08 11:50:00,982.42,2008-10-08 11:55:00,983.01,5.00,980.95,983.01,1.07,12.62,7.62,1.52,5.00,True,PROFIT_TARGET,HIGH 986.04 >= TARGET 983.01,31.55,12.62,986.04,975.12,981.16,983.01,-8414.99,69.77,10/08 11:50,10/08 11:55,1577.39,1585.01
1192,LONG,2008-10-08 11:55:00,986.04,2008-10-08 12:00:00,984.56,5.00,984.56,986.63,1.07,-31.70,-36.70,-7.34,5.00,False,STOP_LOSS,LOW 978.34 <= STOP 984.56,31.70,12.68,986.04,978.34,983.01,984.56,-8451.69,69.71,10/08 11:55,10/08 12:00,1585.01,1548.31
1193,SHORT,2008-10-08 12:00:00,978.50,2008-10-08 12:05:00,977.91,5.00,979.97,977.91,1.05,12.39,7.39,1.48,5.00,True,PROFIT_TARGET,LOW 971.58 <= TARGET 977.91,30.97,12.39,979.26,971.58,984.56,977.91,-8444.31,69.74,10/08 12:00,10/08 12:05,1548.31,1555.69
1194,SHORT,2008-10-08 12:05:00,973.05,2008-10-08 12:10:00,972.47,5.00,974.51,972.47,1.07,12.45,7.45,1.49,5.00,True,PROFIT_TARGET,LOW 971.63 <= TARGET 972.47,31.11,12.45,975.75,971.63,977.91,972.47,-8436.86,69.77,10/08 12:05,10/08 12:10,1555.69,1563.14
1195,LONG,2008-10-08 12:10:00,974.36,2008-10-08 12:15:00,974.94,5.00,972.90,974.94,1.07,12.51,7.51,1.50,5.00,True,PROFIT_TARGET,HIGH 979.51 >= TARGET 974.94,31.26,12.51,979.51,973.28,972.47,974.94,-8429.36,69.79,10/08 12:10,10/08 12:15,1563.14,1570.64
1196,LONG,2008-10-08 12:15:00,978.73,2008-10-08 12:20:00,979.32,5.00,977.26,979.32,1.07,12.57,7.57,1.51,5.00,True,PROFIT_TARGET,HIGH 980.99 >= TARGET 979.32,31.41,12.57,980.99,975.69,974.94,979.32,-8421.79,69.82,10/08 12:15,10/08 12:20,1570.64,1578.21
1197,SHORT,2008-10-08 12:20:00,975.69,2008-10-08 12:25:00,975.10,5.00,977.15,975.10,1.08,12.63,7.63,1.53,5.00,True,PROFIT_TARGET,LOW 972.69 <= TARGET 975.10,31.56,12.63,977.57,972.69,979.32,975.10,-8414.16,69.84,10/08 12:20,10/08 12:25,1578.21,1585.84
1198,SHORT,2008-10-08 12:25:00,972.69,2008-10-08 12:30:00,972.11,5.00,974.15,972.11,1.09,12.69,7.69,1.54,5.00,True,PROFIT_TARGET,LOW 971.90 <= TARGET 972.11,31.72,12.69,974.93,971.90,975.10,972.11,-8406.48,69.87,10/08 12:25,10/08 12:30,1585.84,1593.52
1199,LONG,2008-10-08 12:30:00,973.05,2008-10-08 12:35:00,973.63,5.00,971.59,973.63,1.09,12.75,7.75,1.55,5.00,True,PROFIT_TARGET,HIGH 978.88 >= TARGET 973.63,31.87,12.75,978.88,970.97,972.11,973.63,-8398.73,69.89,10/08 12:30,10/08 12:35,1593.52,1601.27
1200,LONG,2008-10-08 12:35:00,976.42,2008-10-08 12:40:00,977.01,5.00,974.96,977.01,1.09,12.81,7.81,1.56,5.00,True,PROFIT_TARGET,HIGH 982.47 >= TARGET 977.01,32.03,12.81,982.47,976.42,973.63,977.01,-8390.92,69.92,10/08 12:35,10/08 12:40,1601.27,1609.08
1201,LONG,2008-10-08 12:40:00,977.82,2008-10-08 12:45:00,976.35,5.00,976.35,978.41,1.10,-32.18,-37.18,-7.44,5.00,False,STOP_LOSS,LOW 972.54 <= STOP 976.35,32.18,12.87,977.91,972.54,977.01,976.35,-8428.10,69.86,10/08 12:40,10/08 12:45,1609.08,1571.90
1202,SHORT,2008-10-08 12:45:00,976.02,2008-10-08 12:50:00,975.43,5.00,977.48,975.43,1.07,12.58,7.58,1.52,5.00,True,PROFIT_TARGET,LOW 975.18 <= TARGET 975.43,31.44,12.58,980.33,975.18,976.35,975.43,-8420.53,69.88,10/08 12:45,10/08 12:50,1571.90,1579.47
1203,LONG,2008-10-08 12:50:00,980.19,2008-10-08 12:55:00,980.78,5.00,978.72,980.78,1.07,12.64,7.64,1.53,5.00,True,PROFIT_TARGET,HIGH 981.27 >= TARGET 980.78,31.59,12.64,981.27,977.12,975.43,980.78,-8412.89,69.91,10/08 12:50,10/08 12:55,1579.47,1587.11
1204,SHORT,2008-10-08 12:55:00,979.83,2008-10-08 13:00:00,981.30,5.00,981.30,979.24,1.08,-31.74,-36.74,-7.35,5.00,False,STOP_LOSS,HIGH 992.40 >= STOP 981.30,31.74,12.70,992.40,979.83,980.78,981.30,-8449.63,69.85,10/08 12:55,10/08 13:00,1587.11,1550.37
1205,LONG,2008-10-08 13:00:00,991.34,2008-10-08 13:05:00,991.93,5.00,989.85,991.93,1.04,12.40,7.40,1.48,5.00,True,PROFIT_TARGET,HIGH 996.43 >= TARGET 991.93,31.01,12.40,996.43,990.96,981.30,991.93,-8442.23,69.88,10/08 13:00,10/08 13:05,1550.37,1557.77
1206,LONG,2008-10-08 13:05:00,996.43,2008-10-08 13:10:00,997.03,5.00,994.94,997.03,1.04,12.46,7.46,1.49,5.00,True,PROFIT_TARGET,HIGH 998.52 >= TARGET 997.03,31.16,12.46,998.52,993.16,991.93,997.03,-8434.77,69.90,10/08 13:05,10/08 13:10,1557.77,1565.23
1207,LONG,2008-10-08 13:10:00,998.52,2008-10-08 13:15:00,999.12,5.00,997.02,999.12,1.05,12.52,7.52,1.50,5.00,True,PROFIT_TARGET,HIGH 1000.63 >= TARGET 999.12,31.30,12.52,1000.63,994.97,997.03,999.12,-8427.25,69.93,10/08 13:10,10/08 13:15,1565.23,1572.75
1208,LONG,2008-10-08 13:15:00,1000.63,2008-10-08 13:20:00,1001.23,5.00,999.13,1001.23,1.05,12.58,7.58,1.52,5.00,True,PROFIT_TARGET,HIGH 1002.72 >= TARGET 1001.23,31.46,12.58,1002.72,998.29,999.12,1001.23,-8419.66,69.95,10/08 13:15,10/08 13:20,1572.75,1580.34
1209,SHORT,2008-10-08 13:20:00,998.51,2008-10-08 13:25:00,997.91,5.00,1000.01,997.91,1.06,12.64,7.64,1.53,5.00,True,PROFIT_TARGET,LOW 990.61 <= TARGET 997.91,31.61,12.64,998.51,990.61,1001.23,997.91,-8412.02,69.98,10/08 13:20,10/08 13:25,1580.34,1587.98
1210,SHORT,2008-10-08 13:25:00,990.61,2008-10-08 13:30:00,990.02,5.00,992.10,990.02,1.07,12.70,7.70,1.54,5.00,True,PROFIT_TARGET,LOW 989.88 <= TARGET 990.02,31.76,12.70,993.74,989.88,997.91,990.02,-8404.32,70.00,10/08 13:25,10/08 13:30,1587.98,1595.68
1211,LONG,2008-10-08 13:30:00,993.34,2008-10-08 13:35:00,993.94,5.00,991.85,993.94,1.07,12.77,7.77,1.55,5.00,True,PROFIT_TARGET,HIGH 1002.79 >= TARGET 993.94,31.91,12.77,1002.79,993.34,990.02,993.94,-8396.55,70.02,10/08 13:30,10/08 13:35,1595.68,1603.45
1212,LONG,2008-10-08 13:35:00,999.60,2008-10-08 13:40:00,1000.20,5.00,998.10,1000.20,1.07,12.83,7.83,1.57,5.00,True,PROFIT_TARGET,HIGH 1007.40 >= TARGET 1000.20,32.07,12.83,1007.40,999.32,993.94,1000.20,-8388.72,70.05,10/08 13:35,10/08 13:40,1603.45,1611.28
1213,LONG,2008-10-08 13:40:00,1007.40,2008-10-08 13:45:00,1005.89,5.00,1005.89,1008.00,1.07,-32.23,-37.23,-7.45,5.00,False,STOP_LOSS,LOW 1000.65 <= STOP 1005.89,32.23,12.89,1007.40,1000.65,1000.20,1005.89,-8425.95,69.99,10/08 13:40,10/08 13:45,1611.28,1574.05
1214,SHORT,2008-10-08 13:45:00,1001.46,2008-10-08 13:50:00,1002.96,5.00,1002.96,1000.86,1.05,-31.48,-36.48,-7.30,5.00,False,STOP_LOSS,HIGH 1009.50 >= STOP 1002.96,31.48,12.59,1009.50,1001.20,1005.89,1002.96,-8462.43,69.93,10/08 13:45,10/08 13:50,1574.05,1537.57
1215,LONG,2008-10-08 13:50:00,1009.50,2008-10-08 13:55:00,1010.11,5.00,1007.99,1010.11,1.02,12.30,7.30,1.46,5.00,True,PROFIT_TARGET,HIGH 1015.29 >= TARGET 1010.11,30.75,12.30,1015.29,1009.05,1002.96,1010.11,-8455.13,69.96,10/08 13:50,10/08 13:55,1537.57,1544.87
1216,LONG,2008-10-08 13:55:00,1014.85,2008-10-08 14:00:00,1015.46,5.00,1013.33,1015.46,1.01,12.36,7.36,1.47,5.00,True,PROFIT_TARGET,HIGH 1015.54 >= TARGET 1015.46,30.90,12.36,1015.54,1009.42,1010.11,1015.46,-8447.77,69.98,10/08 13:55,10/08 14:00,1544.87,1552.23
1217,SHORT,2008-10-08 14:00:00,1015.19,2008-10-08 14:05:00,1014.58,5.00,1016.71,1014.58,1.02,12.42,7.42,1.48,5.00,True,PROFIT_TARGET,LOW 1011.98 <= TARGET 1014.58,31.04,12.42,1018.02,1011.98,1015.46,1014.58,-8440.35,70.01,10/08 14:00,10/08 14:05,1552.23,1559.65
1218,SHORT,2008-10-08 14:05:00,1014.17,2008-10-08 14:10:00,1013.56,5.00,1015.69,1013.56,1.03,12.48,7.48,1.50,5.00,True,PROFIT_TARGET,LOW 1008.34 <= TARGET 1013.56,31.19,12.48,1014.17,1008.34,1014.58,1013.56,-8432.88,70.03,10/08 14:05,10/08 14:10,1559.65,1567.12
1219,SHORT,2008-10-08 14:10:00,1012.85,2008-10-08 14:15:00,1012.24,5.00,1014.37,1012.24,1.03,12.54,7.54,1.51,5.00,True,PROFIT_TARGET,LOW 1009.36 <= TARGET 1012.24,31.34,12.54,1013.75,1009.36,1013.56,1012.24,-8425.34,70.06,10/08 14:10,10/08 14:15,1567.12,1574.66
1220,SHORT,2008-10-08 14:15:00,1011.85,2008-10-08 14:20:00,1013.37,5.00,1013.37,1011.24,1.04,-31.49,-36.49,-7.30,5.00,False,STOP_LOSS,HIGH 1020.18 >= STOP 1013.37,31.49,12.60,1020.18,1011.85,1012.24,1013.37,-8461.83,70.00,10/08 14:15,10/08 14:20,1574.66,1538.17
1221,LONG,2008-10-08 14:20:00,1019.30,2008-10-08 14:25:00,1019.91,5.00,1017.77,1019.91,1.01,12.31,7.31,1.46,5.00,True,PROFIT_TARGET,HIGH 1021.06 >= TARGET 1019.91,30.76,12.31,1021.06,1014.31,1013.37,1019.91,-8454.53,70.02,10/08 14:20,10/08 14:25,1538.17,1545.47
1222,SHORT,2008-10-08 14:25:00,1014.31,2008-10-08 14:30:00,1013.70,5.00,1015.83,1013.70,1.02,12.36,7.36,1.47,5.00,True,PROFIT_TARGET,LOW 1012.92 <= TARGET 1013.70,30.91,12.36,1017.17,1012.92,1019.91,1013.70,-8447.16,70.05,10/08 14:25,10/08 14:30,1545.47,1552.84
1223,SHORT,2008-10-08 14:30:00,1012.92,2008-10-08 14:35:00,1012.31,5.00,1014.44,1012.31,1.02,12.42,7.42,1.48,5.00,True,PROFIT_TARGET,LOW 1009.97 <= TARGET 1012.31,31.06,12.42,1014.71,1009.97,1013.70,1012.31,-8439.74,70.07,10/08 14:30,10/08 14:35,1552.84,1560.26
1224,SHORT,2008-10-08 14:35:00,1011.00,2008-10-08 14:40:00,1010.39,5.00,1012.52,1010.39,1.03,12.48,7.48,1.50,5.00,True,PROFIT_TARGET,LOW 1003.80 <= TARGET 1010.39,31.21,12.48,1013.07,1003.80,1012.31,1010.39,-8432.26,70.10,10/08 14:35,10/08 14:40,1560.26,1567.74
1225,SHORT,2008-10-08 14:40:00,1004.29,2008-10-08 14:45:00,1005.80,5.00,1005.80,1003.69,1.04,-31.35,-36.35,-7.27,5.00,False,STOP_LOSS,HIGH 1009.00 >= STOP 1005.80,31.35,12.54,1009.00,1004.29,1010.39,1005.80,-8468.61,70.04,10/08 14:40,10/08 14:45,1567.74,1531.39
1226,LONG,2008-10-08 14:45:00,1007.73,2008-10-08 14:50:00,1008.33,5.00,1006.22,1008.33,1.01,12.25,7.25,1.45,5.00,True,PROFIT_TARGET,HIGH 1013.23 >= TARGET 1008.33,30.63,12.25,1013.23,1007.73,1005.80,1008.33,-8461.36,70.07,10/08 14:45,10/08 14:50,1531.39,1538.64
1227,LONG,2008-10-08 14:50:00,1013.23,2008-10-08 14:55:00,1013.84,5.00,1011.71,1013.84,1.01,12.31,7.31,1.46,5.00,True,PROFIT_TARGET,HIGH 1016.06 >= TARGET 1013.84,30.77,12.31,1016.06,1013.13,1008.33,1013.84,-8454.05,70.09,10/08 14:50,10/08 14:55,1538.64,1545.95
1228,SHORT,2008-10-08 14:55:00,1013.13,2008-10-08 15:00:00,1012.52,5.00,1014.65,1012.52,1.02,12.37,7.37,1.47,5.00,True,PROFIT_TARGET,LOW 1003.27 <= TARGET 1012.52,30.92,12.37,1013.42,1003.27,1013.84,1012.52,-8446.69,70.11,10/08 14:55,10/08 15:00,1545.95,1553.31
1229,SHORT,2008-10-08 15:00:00,1007.84,2008-10-08 15:05:00,1009.35,5.00,1009.35,1007.24,1.03,-31.07,-36.07,-7.21,5.00,False,STOP_LOSS,HIGH 1015.08 >= STOP 1009.35,31.07,12.43,1015.08,1007.47,1012.52,1009.35,-8482.75,70.06,10/08 15:00,10/08 15:05,1553.31,1517.25
1230,SHORT,2008-10-08 15:10:00,1007.57,2008-10-08 15:15:00,1006.97,5.00,1009.08,1006.97,1.00,12.14,7.14,1.43,5.00,True,PROFIT_TARGET,LOW 1006.03 <= TARGET 1006.97,30.34,12.14,1018.02,1006.03,1009.35,1006.97,-8475.61,70.08,10/08 15:10,10/08 15:15,1517.25,1524.39
1231,LONG,2008-10-08 15:25:00,1016.25,2008-10-08 15:30:00,1016.86,5.00,1014.73,1016.86,1.00,12.20,7.20,1.44,5.00,True,PROFIT_TARGET,HIGH 1020.23 >= TARGET 1016.86,30.49,12.20,1020.23,1014.22,1006.97,1016.86,-8468.42,70.11,10/08 15:25,10/08 15:30,1524.39,1531.58
